USDZAR,GBPZAR,EURZAR,GBPCNY,EURUSD,GBPUSD,NVDA.Close,AAPL.Close,AMZN.Close,DJT.Close,PDCO.Close,MLGO.Close
33.1484,-0.08909853,370.0786,-0.57432383,599.43787,0.288453,445.88474,-0.49692217,524.3367,-0.96697336,280.60754,0.43818378
264.82242,1.2029122,-408.2008,-0.0025220958,-849.04047,0.94241345,30.13635,0.4081817,71.886505,-0.89114547,-154.12875,-0.14200428
-27.426262,0.69226253,-290.57547,0.3250412,-99.90551,0.36844456,24.661442,-1.0951787,-14.973501,0.039669644,-110.05497,-0.22168852
-288.1403,0.97216344,-709.41156,-1.6130092,-510.6346,0.24032685,339.5283,2.3425796,-21.907234,0.37016675,-29.496553,-0.9507509
-128.19568,0.8611795,205.61145,-1.0939885,-367.12695,-0.4048124,37.741444,-0.19811891,-603.17163,-1.3737017,34.86324,0.6272082
112.63776,1.3822963,-150.25427,-1.246656,-19.017887,0.23425809,338.64844,0.5740583,54.867504,0.87110776,99.22796,-0.24757972
-548.6959,-0.6752369,-26.863062,1.7637596,426.25668,0.07522637,-337.33063,-2.0695066,372.1936,-0.0070596198,-953.7339,-0.53933024
106.045845,-1.6644018,145.20004,0.01274177,-217.76904,-0.42239642,-430.2375,-0.2941133,178.31299,0.06317907,-76.12941,-0.53926224
299.55136,0.09378875,312.6585,1.1077765,-594.08405,0.7588107,461.99286,1.567159,-281.69424,-1.4238163,399.66306,-0.51242423
-987.9867,-0.52019817,355.63068,-1.8963411,276.38303,-1.8726186,39.334743,-0.5053946,-155.65324,1.0433905,106.76282,0.73226416
-540.9375,0.65505326,-167.39062,0.9207562,-67.574036,-0.8949658,130.87833,-0.42579648,-803.50543,1.374442,-236.50027,-0.7430435
-597.5302,-0.24664353,-183.60718,0.35488445,556.1093,-1.5733835,597.07294,0.38759062,-254.93358,-0.28762567,-642.85376,-0.94539446
-69.5516,0.1604666,-92.66996,1.6622635,-580.89496,0.37864608,-288.83438,-1.6961098,-92.24716,-0.6102164,-471.2192,0.66461414
579.0573,-0.25845572,420.47488,-0.612388,-28.8633,-0.9637157,236.08206,-0.9645718,318.3589,-0.52871597,-37.844593,0.30051062
-106.320015,1.0938761,102.87386,0.05906526,-420.0063,0.4586553,561.0066,-1.5202807,-3.2746353,-1.6206905,66.83129,-1.7183855
302.64368,-0.13980806,478.59927,0.028464887,325.27942,-0.53730226,151.21716,0.86066836,-805.472,-0.27244475,-761.16455,-0.8982276
324.64,-0.7904715,548.6722,0.059165493,-402.5826,1.7612668,-105.38704,0.76340467,13.25221,-0.5686811,-272.399,-1.6438316
294.6482,-0.14131369,324.92328,-0.5427389,-147.79881,0.61436856,231.38718,-1.1298057,-410.49872,-1.0170516,-274.70908,-0.9956785
-422.8737,-1.2907982,252.5141,0.572035,483.56903,-0.58476037,-11.129317,0.8645659,-366.59518,-0.9153592,-458.3257,-3.09686
23.826323,0.26323164,90.57355,-0.27795392,69.66679,-0.53279734,-58.98074,2.240618,-433.61652,-0.5059391,-586.956,-0.8124327
-534.7615,-1.1528457,360.4501,-0.4624041,168.5059,0.16416813,-58.891758,-1.2128301,-102.52064,0.72022295,300.0,-0.112374775
-501.54285,-1.4628307,547.8438,-0.40302733,1034.3396,-2.0728967,385.58392,-0.6022116,489.62946,-0.6168938,-175.42133,0.4321501
-741.6962,1.1412222,291.51678,1.539736,-245.77039,0.7366052,-645.15875,0.4569906,-729.2991,-1.7443289,-142.32495,0.35943475
-389.72028,-0.070176795,-433.418,0.5211201,-19.865772,0.06009171,589.38776,0.14266029,297.18433,-2.591008,-631.05493,0.3463215
186.82486,0.17534819,-502.49734,-0.26895288,531.1399,0.64169955,304.33264,-0.828281,186.45483,1.7289103,-268.99014,0.34348664
-92.93694,-1.5900168,581.9859,-1.3842767,565.76263,-0.78878736,-188.36824,-0.44019905,69.84732,-1.3363873,48.015774,-0.45286
167.685,-0.46816775,-237.26837,0.32806426,-237.6863,0.34294745,154.33614,0.22714795,-302.7841,1.4389343,-203.94542,-0.56209
360.52023,-0.26503313,-263.16855,0.09308413,-640.1963,1.293794,-207.9964,-1.1374857,122.29804,-0.4430433,176.14267,0.40221435
-280.21564,0.21680264,-37.30024,-0.03189771,180.02322,-0.37517184,-16.625277,-0.99690515,368.51337,0.42861438,-514.71985,-1.5067784
279.4882,-1.0882707,812.13275,2.0005133,-660.998,-0.07840297,-587.9071,1.9899739,-82.19468,-0.9420048,389.99667,-0.9771238
721.1253,-0.49953738,348.23938,0.10411142,-295.67172,0.27543435,-81.9457,-0.55566156,-434.707,1.3123468,-728.5548,-0.96991986
-384.4323,-1.5350559,494.04358,-0.92105484,-761.5979,0.22025926,-34.993313,-0.7328115,-47.855465,0.16091031,65.669975,1.2887249
69.66437,1.0340105,-626.079,0.12929966,-386.4246,-0.28455937,1126.6506,0.06240535,-339.586,2.5758054,536.8668,-0.16550705
-175.79347,0.6492401,755.4828,-1.6011564,-257.5937,1.2829163,19.762167,-0.31061736,-573.39276,-2.712596,-98.35027,0.7382138
101.51663,1.3169816,-581.55304,-1.4819764,-566.38916,0.7542204,176.35185,0.8293129,-112.55301,-0.6658828,618.8957,0.4000682
-448.78735,0.07563832,307.84903,0.6059699,344.6167,-0.6440162,357.51334,0.9336697,-624.2839,0.27398625,-847.09937,-0.10103005
-29.495235,2.0135865,-962.79724,0.035136163,-78.84993,1.3514693,182.39114,0.061571717,124.201584,-0.38311198,-263.7344,1.9137331
-12.060368,0.38436514,76.475235,-0.4523678,161.39919,-0.6988714,-265.58047,-0.44759548,299.5954,0.03167261,-120.66489,0.21755056
-211.69582,1.3897873,216.20134,-1.2685326,36.715416,0.76876676,-136.03465,-2.2165253,-371.21045,-1.0422771,229.49236,-0.33045483
498.75958,-0.3631741,27.982038,0.64108145,58.385925,0.19742456,196.06157,0.89083534,-10.213151,-0.9685284,96.78815,-0.14209947
238.28752,1.3744938,-60.129814,-2.0426908,-642.5619,-0.33868656,850.661,-0.87628514,-112.599594,0.4652617,267.3351,-2.2139344
-61.791782,-0.32719368,-349.86682,-0.8819894,-576.67535,-0.69777775,232.44948,1.4881306,726.74396,1.4556264,-314.09863,-1.4702412
-387.22897,0.4550379,-146.71474,1.9969518,85.1943,-1.1394839,281.12686,1.051479,-720.0596,0.008738782,-1030.2406,-0.6571988
-676.44257,-1.3393383,-276.03442,1.133309,533.14905,0.5947935,-318.65244,0.40627396,102.16437,-0.26347786,-120.10713,-0.7756992
-811.81396,1.3616471,824.8405,1.1277432,-686.9902,-0.17915657,426.03918,1.4915355,-172.63739,-0.88690805,-409.56644,1.0695891
-245.96724,-0.043992236,-264.19186,-2.1883352,-66.670906,0.20435601,788.27844,-0.9137602,-194.58609,-0.22699144,296.3374,1.2360849
-259.19974,0.99218524,-75.126854,-0.2537272,-165.43147,-0.49805078,189.46222,-0.2035131,381.06332,-0.9505031,46.666176,1.1991603
-154.74033,1.5026581,168.67168,-0.13379027,-619.20776,-1.0494356,680.6093,-0.25071314,-636.95264,1.9552252,-519.7238,0.12038147
841.34705,-0.79330075,593.231,-1.4524726,-731.7556,-0.14544387,422.04874,-0.7344856,136.95386,-0.21139671,-429.0163,-0.1714334
-357.53915,-0.07077314,-292.49017,-1.1154191,122.89383,-1.4323337,-108.6968,-0.04399732,-496.47333,0.751975,-161.52893,0.23954248
615.08124,-0.25065783,76.70349,-0.22584365,-150.33582,0.85357744,1169.3801,-1.0812968,-329.31088,2.216687,292.78284,0.3276971
-388.13837,0.18846528,372.09576,1.4389166,413.95233,-0.072455175,-25.68656,0.9649872,-599.61053,0.8217237,-19.309868,-0.35157284
263.11615,1.7332337,-215.64146,-0.91646,-520.2238,-0.17566766,176.31989,-0.034866817,614.0108,0.78214663,137.62204,-0.69898367
-172.91753,-0.586544,681.81396,1.4958123,-205.42819,-0.09751219,489.78406,-0.3694246,-114.87101,0.4552506,-579.72675,-2.1392517
-193.4402,-0.69346267,809.0463,-0.599693,-563.24335,0.6153297,-98.02665,1.3160474,411.32092,-0.18282409,-92.766556,0.8535335
-28.779898,0.46867552,-858.48096,-0.040329967,-322.86816,-0.23973456,714.6918,1.4247959,-548.7633,0.047377463,340.4001,-1.7510972
7.962773,0.5650806,-1033.7579,-0.78059924,-655.8741,1.966295,565.8184,0.7169662,48.90798,0.7866182,432.73965,0.09932152
-520.0968,-0.4897364,612.1475,-0.012573779,-214.2945,-0.8685693,261.45956,0.6795872,-246.46225,-1.3353909,11.021119,1.2074394
237.90065,-1.4245856,-394.38852,0.9437869,170.07358,1.1350503,265.0473,-0.18002225,-720.2533,2.0667856,688.3361,-0.4089726
234.41307,-0.7627447,-480.28366,1.501761,-153.52927,0.62874323,-36.896755,0.8867846,-129.78415,0.1778721,203.91188,-0.44175935
330.41913,-0.2898559,415.50592,2.3005443,-109.147415,0.39195624,233.59361,-1.4879211,-385.28232,-0.57928115,-160.39386,-0.95094305
-613.2587,-0.08296238,257.79886,1.5161773,-180.15909,-0.37172282,260.72263,0.50056565,283.66962,-0.8505397,-55.020584,-0.64558667
-379.1984,0.39972097,-6.4648895,0.72216666,109.12338,-0.14159697,39.528286,0.56738883,-323.40042,1.5400296,-293.31512,0.80835223
-31.130623,0.08125074,396.89218,-0.07287518,-448.04208,-0.05145668,-102.912346,0.045808338,-201.8578,0.019514369,-245.58095,-0.49725327
-161.23946,0.080534376,-49.76132,3.1504376,519.6598,-2.0172164,25.238716,0.45123515,-1169.289,1.0129668,-999.0665,-0.23598999
115.26822,3.3436859,-386.39352,0.48070985,113.42314,-0.3429676,368.9893,0.7257115,-496.21304,-0.65823424,-507.12036,1.4429812
645.0402,0.97463316,-502.39832,-0.9961801,-336.57904,-0.22238411,215.78912,-2.6225615,361.4167,-0.9701213,-456.7002,0.7566168
217.55022,0.14401633,404.32785,-0.011198835,245.73077,0.43158492,-156.76747,0.5094599,-501.47925,-0.316824,155.77475,-0.65637404
-61.527863,2.2148492,-734.4226,-1.9356879,-1406.0134,1.2901567,955.2248,2.0167255,-14.267112,-1.0262017,-224.23367,-0.39889634
530.31885,0.1504866,-462.95413,0.84200585,-782.9532,-0.7315899,125.95237,1.4314623,-323.95483,1.4374717,-306.75467,0.7430458
281.45145,-0.95184934,-283.72296,2.6119597,-261.01807,0.28783873,336.36188,-0.29721758,-798.43695,-0.4813009,-338.97412,1.0012571
-364.90717,0.9476648,-507.03738,0.0278025,-348.16913,-0.27456358,-110.135185,0.75622123,-56.80904,0.47390667,-74.74222,0.052108705
210.70348,-0.99385804,-236.30162,0.050079715,423.36993,0.59508586,444.97125,1.6456428,-336.8138,0.7173957,437.62448,1.2969325
280.21533,-0.13679661,164.45099,1.423969,382.32053,-0.0294591,157.0682,-1.0471761,-353.97403,1.6192355,-415.1732,0.5522067
585.96375,-0.47644976,375.67178,0.53196704,-173.27032,0.2142409,13.939063,0.30354398,-39.14556,-0.54314554,-283.0197,-0.6318435
96.73563,-1.8208666,387.4973,1.6294098,-409.85953,-1.0978721,-828.4542,-1.4301562,-607.96185,0.077300206,91.0084,-0.99923974
-374.26932,-0.086196326,34.764072,0.44876474,194.85738,-0.10071908,352.87076,-0.65165085,-119.71005,-0.5044292,80.43624,-0.27384824
90.66244,0.5400517,-265.30273,-1.7756045,-248.90762,1.3891718,860.28845,-1.3827026,285.97678,-0.61266637,423.95972,1.0938597
-296.87488,0.02525698,577.5951,1.7754118,392.25098,-0.609025,359.01633,-1.2653091,-483.82266,0.99081534,-277.19687,-0.69553006
-53.039787,0.41538817,-38.0762,1.1275424,-395.2966,-0.24350394,143.98453,-0.1422597,-325.69897,-1.0642012,-237.34735,-0.06893151
6.6294937,-1.2127758,111.80593,0.9663403,-958.50146,1.4023142,760.6711,-0.08659537,-410.26987,-0.59317327,199.98958,2.1413143
-491.0831,-0.07014979,348.34964,-0.020185592,-288.20404,0.14333811,104.06829,-0.1477555,116.25792,-0.23208573,469.53445,0.976804
-327.4134,0.37509125,599.56195,0.5567409,67.12465,-1.2697535,-92.67857,3.004571,63.16904,0.4794872,-814.19354,-0.109945565
226.06848,-1.2106276,-417.1694,0.11235734,227.54951,0.20194826,148.52615,0.40923747,127.67614,1.0960884,719.88855,-0.1327767
71.73921,0.75013435,-240.827,1.7854916,-234.81403,1.0475136,232.00475,-0.1576711,-169.15996,0.8921094,-373.40915,1.1254903
435.15408,-0.37548572,8.592116,-0.24044101,163.6828,0.27892902,210.40294,1.2968843,141.43517,-0.029651672,-254.31142,-0.41163346
-502.40927,-1.038019,101.4413,-1.9276114,-415.6371,0.9824573,264.26117,1.7313201,-95.67662,-0.34194195,-23.02127,-0.19929983
-648.10516,-2.1288972,1223.7903,0.79330504,133.80844,-0.9702803,89.11531,0.22831196,29.620634,1.1899871,-671.1696,-1.8105321
212.29202,0.07157355,42.002834,0.44983456,250.97845,1.6480136,-8.677108,0.7691041,-154.12277,0.22014518,-323.1604,0.070524186
-300.50827,-0.76921046,603.2203,-0.1404675,-77.37816,-0.15513092,132.9884,-1.0510418,-326.48495,-0.7130943,-164.79025,0.7606917
-366.3428,1.6652273,-449.63663,-1.4517521,-284.78555,-0.019944787,418.71277,-0.5653309,-162.77257,0.79666775,805.6384,-1.2904707
378.28726,-0.51532036,-233.68433,1.7067388,-352.25848,0.7779293,16.054857,-0.6464609,-30.369116,-0.9813176,89.37232,-0.93649787
203.87053,0.19004892,11.22513,-1.667552,-6.416764,1.0522293,-50.744892,-0.41589546,258.89722,-0.69817173,408.68057,-0.6261471
-633.51117,-1.0102863,-279.24457,0.29063824,-104.26683,0.9739294,362.54102,-1.8434772,-180.4119,0.33043554,-346.67026,0.74242944
413.42447,-0.09152637,-511.82178,-0.36365873,-261.56067,0.6628468,238.09479,-1.0315433,315.31262,-0.06564654,441.4922,0.29911327
-31.098246,0.007810513,-413.6447,-0.28419426,30.264019,0.28415203,-98.42082,-1.0651894,321.74484,-0.3760519,75.18158,-0.7540466
294.95197,0.19177775,-402.93356,0.08242005,68.42633,0.062976666,739.82556,0.49238688,-899.53564,0.88950557,-269.06702,-0.94961154
-125.71557,1.0319543,-89.08246,-0.947311,-129.28746,-0.80599684,1050.8959,-1.1323835,-191.03407,1.0463171,-623.6509,0.9338511
328.313,-0.7634566,236.38873,0.8074007,-287.77307,-0.6104841,-24.304916,0.2840857,64.29684,-0.4084732,-324.92715,0.30170614
-650.7745,0.9268163,-163.51668,0.98563504,244.16571,-0.0056407917,-379.9091,-0.77383626,61.55859,-1.22029,-365.20386,1.0337306
-309.09872,0.04422749,-324.77777,-0.49319237,9.257051,0.1598692,29.284836,1.6145273,172.21552,0.036180016,405.46088,0.8549302
-151.8923,0.9838887,58.178955,0.7849211,-561.1638,1.4696454,240.20068,1.028247,-392.1606,1.1600713,229.326,0.20876691
-1503.871,-0.42620468,413.1406,-0.6379729,-332.25424,-0.45951077,663.19293,0.5248829,713.5109,-0.24890102,-97.98259,1.0463051
54.472248,1.0732536,204.45747,0.24624796,37.967514,1.0997066,-15.713826,0.5862376,-378.41174,-0.44051313,131.93527,-0.20033817
24.698116,-0.76417536,341.99557,-1.1610024,22.678064,0.16852668,281.1602,1.12724,223.0582,-0.35368928,120.10257,0.3098826
-231.18352,0.45637378,529.35364,-0.2658503,-266.38324,-1.8005332,-472.18262,-0.54375184,-31.84483,0.04256892,-807.4026,-0.28170308
-272.4569,-0.9627358,19.1765,0.035951093,214.44771,-1.3311819,229.76495,0.94226295,27.115646,0.033472277,-577.9435,0.68411404
-109.00466,1.7470024,-817.757,0.12023876,-182.2314,0.39391735,-306.60678,0.3047296,-943.0989,-0.058661457,-813.7374,-1.2588143
-118.690125,-0.35543594,39.53482,0.9858184,208.35478,-0.3671281,-151.28621,-0.7724701,-338.79507,-0.55867994,-462.66064,-0.41795188
-9.433517,0.16241568,56.472507,0.17589816,445.77496,0.065970995,96.802345,-1.4367409,194.5328,0.10162919,-22.693302,-0.003769627
-617.98676,0.5433557,-16.837477,-1.6927569,491.17865,-0.67835915,-43.073387,-1.1788332,161.92737,-0.765893,611.29663,1.0329453
-661.8713,2.363327,-279.7054,1.807546,69.81629,-0.3832463,204.70757,-1.392201,-386.12845,0.7723884,-137.75159,0.72481906
220.53659,-0.3778974,-219.4302,1.0305165,-222.8567,1.0687397,-456.6796,-1.3422587,-176.81917,-0.17567073,-207.8509,-0.70485455
-1042.2485,0.0033693106,655.7354,-1.2944689,274.50717,-1.312874,1076.0736,0.2661609,418.67075,1.1174694,97.4199,0.46513307
-110.37042,-0.01177913,-200.78557,-0.9065363,-1351.1259,1.0999838,170.53616,0.83630776,-212.66156,-0.8955455,-639.85406,-1.307565
-581.0189,-0.8534418,901.93,1.8273852,73.52634,-0.7690154,-387.70117,0.85202605,-767.619,1.2122146,-354.11398,-0.5620844
259.88065,-0.124365024,328.0227,1.0407326,192.97386,-0.45431018,15.854492,-0.4386893,-177.72122,0.34621423,-229.81303,0.35737315
506.81473,-1.1813906,315.24976,-0.24211204,724.5895,-0.5634493,824.3593,2.0846992,-63.724895,2.362493,64.108086,1.038851
236.22589,-1.8678534,131.88913,2.6734374,-40.293262,1.2107801,-36.97752,1.4488024,-248.82527,-0.9696726,359.95236,-0.69976497
628.3333,-1.2169228,757.16064,-0.21373306,510.4147,-0.81263083,-259.0124,-0.8506153,-358.22867,1.6236441,-102.192215,-1.8223231
183.54121,0.898953,204.3959,-0.8612985,-308.94464,1.0303528,194.66336,0.70275944,-632.2638,-1.2137762,-396.97464,-0.21151786
-1291.0096,-1.1237361,-258.92035,0.1146448,-235.84299,-1.3152912,-961.7551,0.6281026,94.304535,0.69126135,88.03467,1.4259534
19.524908,-2.0994923,-177.78265,0.17651942,799.99023,-0.10696437,-230.02516,0.3370372,-237.03645,1.440158,-194.88974,-1.0660671
544.11774,-0.12256591,300.67584,0.41752437,245.46785,0.6947156,95.44528,-0.45876357,7.27739,0.68733776,-134.93962,0.11327682
-87.67938,-0.8278254,285.95026,-0.8895672,-414.73587,-0.649608,-205.1698,-0.4260631,379.61832,-0.7785891,-344.28735,0.37866417
-101.537415,-1.8478237,297.15738,-0.115234375,214.35,0.9436228,-315.24017,-0.35903823,-501.74496,-0.12892011,-139.39638,-2.5145524
-206.2666,1.0892568,511.55347,-0.18839426,-99.310974,-0.639751,246.0175,0.19813398,-362.9219,-0.19442748,49.71214,0.38171342
735.7125,0.37745818,-109.894295,-1.2419287,-248.51349,-0.1154444,191.97122,-1.4328105,342.41785,0.6967256,437.36334,-1.8957853
-622.69293,0.58204544,-7.179148,0.44881013,102.96108,-0.010610957,232.35918,0.26292223,155.42027,0.86504334,-99.00441,-0.4160176
